budget_allocated,budget_spent,workforce_count,equipment_count,material_cost,completion_percentage,weather_delay_days,safety_incidents,inspection_score,task_completion_rate,daily_progress_rate,resource_availability,workforce_attendance,supply_delay_days,rainfall_mm,project_type,state,duration_days,delayed,budget_overrun_pct,risk_level,actual_completion_days
285978041.42,36359193.66,182,4,121662767.21,10.75,3,0,74.66,0.5708,2.3789,0.5531,0.9471,5,107.3,Building,Oyo,125,0,5.54,medium,118
513570983.93,249917336.33,193,15,195173837.24,47.25,1,1,94.77,0.5359,0.9901,0.6387,0.845,5,28.18,Building,Kaduna,805,0,3.46,medium,803
603346404.42,687317649.85,300,13,240563944.42,100.0,1,0,79.59,0.5063,0.7452,0.6796,0.6465,2,3.21,Pipeline,Edo,345,1,17.11,high,403
789472369.83,453549164.92,556,21,338535680.5,59.33,2,1,64.54,0.8159,0.4204,0.7209,0.7429,4,24.62,Dam,FCT,680,0,5.55,medium,708
183552532.33,49924477.84,24,17,57499068.73,25.02,2,0,77.85,0.5633,1.6943,0.707,0.7935,7,28.37,Road,Delta,592,1,4.77,medium,657
699623041.64,613447752.91,126,6,265961465.62,76.8,3,1,66.66,0.625,1.1958,0.5562,0.9377,7,21.11,Railway,FCT,316,0,0.6,medium,355
232823033.8,83406608.55,486,44,92334232.57,32.46,10,1,44.93,0.422,2.2999,0.7012,0.8409,9,202.72,Railway,Edo,1076,1,26.15,high,1106
452692909.2,95541274.63,135,6,222980402.7,15.78,5,0,64.95,0.7514,1.6607,0.5471,0.7947,6,157.54,Bridge,Rivers,872,1,19.22,high,930
1386644164.65,1477870201.85,305,4,559396125.68,100.0,4,0,75.59,0.5555,0.5075,0.9339,0.7269,5,107.79,Dam,Kaduna,284,0,6.58,medium,274
564963132.87,532369591.57,370,4,242997844.36,74.59,0,0,70.34,0.146,2.7445,0.6139,0.7382,3,4.03,PowerPlant,Kaduna,757,1,19.77,high,829
453785112.98,256899526.38,345,10,201352743.07,45.02,5,1,68.52,0.5748,1.2775,0.6261,0.7299,6,161.56,Pipeline,FCT,739,1,23.73,high,769
211310069.42,117198231.37,131,24,112269645.33,43.92,1,0,64.34,0.5541,0.1042,0.7237,0.8874,5,32.61,Bridge,Edo,361,1,13.03,high,411
554600677.38,445509984.48,91,10,242654963.55,77.53,0,0,77.59,0.7787,1.8068,0.5422,0.9126,6,13.46,Railway,Abia,778,0,1.73,medium,783
568173367.39,524335981.02,191,35,196288407.87,83.49,0,0,50.43,0.7576,0.0,0.838,0.8713,4,12.02,Road,Kano,666,0,4.78,medium,674
485893541.25,344804093.34,172,19,215223884.83,74.02,1,0,64.07,0.6535,1.1788,0.8088,0.7889,5,18.05,Pipeline,Rivers,382,0,8.36,medium,375
351549100.17,261524101.41,123,33,132713529.21,61.23,2,1,60.35,0.5922,0.6776,0.7738,0.8178,6,14.71,Road,FCT,817,0,10.55,medium,844
801681926.74,802400632.62,436,4,344745565.13,85.64,2,0,55.12,0.4589,1.9818,0.769,0.6628,6,84.2,Bridge,Enugu,807,0,6.8,medium,816
155589429.46,108118007.49,35,30,59041504.75,64.22,4,0,68.21,0.5319,1.74,0.4824,0.8342,2,87.63,Building,Enugu,647,1,25.7,high,704
51533089.5,3131161.19,304,35,13293141.36,5.85,0,1,89.67,0.7182,0.9265,0.6396,0.6929,4,3.84,Pipeline,FCT,806,0,8.9,medium,843
389261562.19,109460287.02,421,5,157620170.12,31.18,5,0,65.07,1.0,0.7503,0.8329,1.0,4,80.88,Pipeline,Lagos,146,0,3.76,low,183
741252544.39,300824842.06,337,8,336695276.9,30.91,2,0,63.43,0.7141,2.8522,0.3939,0.9606,4,85.49,Pipeline,FCT,166,1,19.65,high,214
212007490.68,175729918.33,277,56,98926954.69,66.29,3,0,69.36,0.711,0.1492,0.6695,0.7882,3,95.81,Dam,Enugu,274,0,9.95,medium,313
727175039.01,311772357.98,374,8,220009043.01,40.51,0,0,69.95,0.4441,0.6549,0.64,0.8678,2,0.18,Road,Kano,544,0,7.32,medium,545
915713453.4,577448167.81,136,53,312640375.99,52.22,1,1,100.0,0.6462,2.3261,0.924,0.8505,2,13.22,PowerPlant,Abia,650,0,8.72,medium,680
483231467.76,164884217.25,163,25,145848140.16,34.54,2,0,55.38,0.6291,1.3221,0.8534,0.5703,4,68.22,Railway,Enugu,804,0,3.53,medium,846
1055055683.4,356791015.66,283,46,392763566.23,37.52,1,1,64.85,0.4037,0.8557,0.7329,0.8157,3,30.68,Bridge,Oyo,947,0,2.51,medium,964
808144193.28,0.0,394,33,208052035.3,0.0,4,0,61.12,0.4773,2.4263,0.8031,0.824,3,18.65,Railway,Lagos,122,0,3.53,low,165
629163270.72,181901726.8,43,25,326080171.46,29.82,0,0,63.34,0.5827,1.2995,0.7223,0.5877,6,0.27,Road,Oyo,354,0,14.04,high,348
659286639.01,197704315.37,316,40,189955488.82,24.58,3,1,62.63,0.4982,0.7881,0.7397,0.7994,8,10.81,Pipeline,Rivers,217,0,7.4,medium,228
389941500.77,43890154.15,234,26,145227696.41,10.53,0,0,77.59,0.5699,0.8404,0.819,0.6926,6,1.43,Building,Kaduna,263,0,6.32,medium,276
904141534.28,527168649.36,94,4,244274409.15,56.28,2,1,82.03,0.4989,2.2189,0.8296,0.8708,4,82.24,Dam,Enugu,96,0,6.02,medium,107
70614927.73,32392335.54,189,2,37455694.02,50.38,1,0,77.33,0.1928,2.2872,0.7456,0.8462,7,0.7,Road,FCT,906,0,1.6,low,892
108345831.35,55125292.79,437,43,33319297.9,55.18,3,0,68.53,0.5978,1.1194,0.8685,0.7957,7,85.93,Pipeline,Rivers,314,0,2.13,low,342
112857956.46,147952643.59,403,39,60326798.49,97.21,3,2,68.5,0.7297,1.9068,0.769,0.6288,6,13.99,Pipeline,Enugu,808,1,31.1,high,829
330841393.82,20815891.17,142,8,113490047.59,5.71,4,0,76.82,0.4161,0.7121,1.0,0.8149,4,1.86,Road,Enugu,780,0,0.8,low,820
1053884587.22,168072323.32,243,33,452523242.2,14.67,2,1,58.91,0.3042,0.6952,0.7572,0.7397,5,2.78,Railway,Kano,363,0,3.77,medium,404
949851450.77,897069383.95,287,12,388413558.07,75.93,3,1,66.57,0.5705,1.045,0.8133,0.8018,5,16.54,Railway,FCT,657,0,10.5,medium,658
860841289.05,367393254.87,139,24,246461088.21,37.68,1,0,70.47,0.645,1.7444,0.7293,0.7305,1,24.43,Pipeline,FCT,649,0,2.59,medium,692
738901258.41,375473487.01,228,32,217047531.57,53.67,1,2,71.38,0.631,1.4218,0.5187,0.7188,2,4.33,Railway,FCT,108,0,4.9,medium,120
436210351.42,171436939.34,496,23,218831305.27,39.36,2,1,65.73,0.658,0.5931,0.8091,0.8176,6,97.63,PowerPlant,Enugu,595,0,16.9,high,597
412310634.45,184875193.38,400,40,110289105.14,51.48,3,0,89.86,0.7202,2.3503,0.7073,0.8143,1,30.58,Dam,Oyo,1043,0,0.19,low,1043
686547062.42,461318733.2,503,22,181606799.78,57.33,0,0,87.69,0.7292,1.3164,0.613,0.8842,4,2.16,Railway,FCT,470,0,4.44,medium,469
304237579.18,123539200.49,214,31,107617990.98,31.55,3,1,64.79,0.567,0.03,0.7032,0.7532,4,48.58,Dam,Rivers,560,0,15.45,high,572
612302988.04,461162301.59,85,13,190248122.3,77.14,1,0,69.92,0.4688,0.5871,0.8208,0.6915,4,22.57,Bridge,Oyo,1032,0,0.0,low,1068
250723393.03,147592472.41,361,7,126446942.17,51.28,1,0,69.31,0.4071,1.9803,0.5506,0.7136,5,31.5,Bridge,Kano,337,1,21.25,high,411
198917945.33,94356089.22,151,14,60087027.47,40.7,4,1,76.8,0.5183,1.8185,0.7176,0.8167,6,134.7,Building,Abia,739,0,8.51,medium,763
513428339.06,75649150.61,196,8,190017059.15,15.09,1,1,89.01,0.4507,0.1825,0.7787,0.7129,2,47.03,Pipeline,Abia,1015,0,1.99,low,1024
731216645.64,291790633.71,72,7,224095846.26,35.28,2,0,75.64,0.749,2.4531,0.8347,0.8858,2,78.89,Pipeline,Delta,114,0,3.18,low,138
199369565.65,223582214.36,346,51,83470262.94,100.0,1,0,74.45,0.5294,1.5231,0.539,0.8311,7,4.0,Dam,Oyo,586,0,14.65,high,579
228823684.53,182686025.31,289,2,91104694.07,71.02,8,0,73.05,0.5123,0.9424,0.7519,0.9236,3,231.91,Road,Delta,296,1,13.95,high,315
713569478.48,517355229.32,141,44,290325940.06,65.53,3,2,76.28,0.524,0.5473,0.8346,0.7288,7,88.18,Railway,Delta,811,0,5.3,medium,853
253456703.57,121082224.68,167,44,135322308.43,42.76,1,1,93.22,0.6946,1.389,0.5038,0.9119,7,14.25,Bridge,Enugu,810,0,6.91,medium,824
1082386775.77,213898453.18,417,34,550618657.43,17.63,3,0,75.97,0.6445,1.1731,0.8391,0.7765,7,73.55,Dam,Delta,208,1,11.57,high,236
983332264.33,656211223.72,413,41,488055066.21,58.49,2,1,61.53,0.5174,2.013,0.8486,0.7612,7,69.95,Pipeline,Rivers,395,0,6.69,medium,398
735966987.93,201394310.04,317,46,244294292.1,26.94,1,0,65.71,0.5016,2.6004,0.6599,0.7472,3,1.65,Bridge,Kaduna,354,0,3.55,medium,351
697095414.44,702853254.52,273,3,228890212.36,81.65,6,3,68.41,0.765,0.0,0.4455,0.7099,7,143.32,Dam,Delta,434,1,27.57,high,459
898294844.43,230032622.5,25,30,259527637.6,25.08,6,0,72.5,0.6805,2.8331,0.7342,0.8508,3,228.61,Pipeline,Enugu,946,0,5.72,medium,989
314186723.65,135230338.51,125,47,108071843.46,37.74,6,0,92.4,0.5375,1.594,0.7327,0.8813,4,138.59,Dam,FCT,1043,0,6.48,medium,1050
819213938.77,350417579.12,131,34,217890113.3,40.18,4,0,96.32,0.5899,0.6809,0.7691,0.7098,6,99.5,Road,Kaduna,375,0,6.64,medium,374
595529054.88,416735703.62,407,35,318696748.11,74.38,8,0,93.76,0.4561,1.0831,0.8664,1.0,3,300.0,Railway,Delta,992,0,4.42,medium,994
1107432646.89,906227800.29,220,9,444556129.31,80.63,1,1,77.73,0.5616,2.0593,0.7213,0.911,6,11.13,Dam,Abia,654,0,8.3,medium,669
557999032.07,642106248.75,335,10,223587431.47,83.28,2,0,81.71,0.6096,0.3068,0.9133,0.5678,7,4.16,Road,Kaduna,608,1,25.62,high,677
180990893.86,56594930.87,458,11,75576427.21,31.09,1,0,90.18,0.8106,1.5933,0.7658,0.4556,1,31.94,PowerPlant,Lagos,364,0,3.23,medium,352
600568638.76,368510440.42,389,34,251515050.36,65.67,1,2,73.36,0.775,2.0397,0.8935,0.8292,4,27.26,Road,Kano,565,0,6.66,medium,587
266528000.0,103011102.9,166,25,84777454.98,36.08,2,0,63.25,0.7442,1.9384,0.8153,0.891,4,4.65,Building,Abia,767,0,3.53,medium,794
267689839.54,163533336.03,201,13,143882363.73,63.25,6,0,79.65,0.5172,0.6369,0.81,0.6957,4,204.43,Bridge,Lagos,442,0,9.25,medium,448
660003933.96,184504194.7,149,11,228144075.99,24.74,2,0,68.09,0.6334,1.0828,0.77,0.8609,3,42.69,Bridge,FCT,975,0,10.61,medium,1013
345586025.33,118732790.2,259,32,113619704.79,32.16,6,0,89.12,0.8129,2.5726,0.8575,0.8277,6,200.88,Road,Lagos,379,0,0.0,low,415
361978775.79,264716273.02,230,31,126363142.75,67.67,0,0,71.99,0.4086,2.3422,0.7231,0.8982,3,8.12,Dam,Rivers,327,0,4.1,medium,365
1085214383.66,51214071.45,470,34,552570100.72,3.53,4,0,71.82,0.5878,1.6026,0.5764,0.627,5,49.48,Railway,Kaduna,603,1,21.73,high,676
32795941.65,27590301.0,245,14,8571713.99,73.29,4,1,80.9,0.371,0.6877,0.6954,0.7635,3,159.68,Dam,Rivers,1086,1,21.98,high,1159
787246575.97,481793066.23,257,32,345195259.39,65.55,0,0,81.36,0.5247,1.3241,0.6691,0.8992,2,12.82,Road,Oyo,793,0,0.0,low,800
302611630.21,104994918.96,64,24,81811388.92,36.15,1,0,61.31,0.4304,1.6942,0.6879,0.8885,1,31.68,Building,FCT,395,0,6.75,medium,417
358135115.13,133069332.38,213,32,107048115.28,41.65,4,0,84.07,0.5297,0.0,0.814,0.6763,3,148.15,Road,Lagos,335,0,1.4,medium,361
193822740.13,133377287.25,120,9,81187023.54,61.42,0,0,87.64,0.8944,1.8533,0.8308,0.9478,5,2.09,Building,Oyo,828,0,0.0,low,838
590093035.63,418494333.3,274,14,299688471.0,75.64,0,1,54.92,0.4587,1.7632,0.6417,0.7721,4,0.64,Road,Oyo,1043,0,1.18,low,1046
232201294.94,51359264.11,133,8,86923507.72,21.39,1,2,69.03,0.8637,0.6517,0.7574,0.7607,4,29.73,Road,Kano,527,0,11.48,high,542
451955014.78,223728295.37,248,44,190301325.2,42.96,1,0,68.2,0.3857,1.7329,0.7334,0.873,8,0.48,Bridge,Delta,776,0,9.38,medium,819
797863313.9,457327021.34,328,25,204978887.01,49.83,8,1,71.92,0.6616,1.734,0.5801,0.7558,3,274.53,Railway,Rivers,691,1,22.61,high,762
361178426.57,340498232.79,95,25,186583589.96,100.0,0,0,76.41,0.7777,0.131,0.8384,0.771,2,1.2,PowerPlant,Kano,191,0,0.0,low,189
563745880.16,0.0,317,14,152138860.23,0.0,2,0,77.9,0.9,2.0135,0.8379,0.8142,3,17.18,Railway,Oyo,599,0,0.05,low,623
308887904.02,57764915.52,502,21,156801838.77,17.85,1,0,52.11,0.4924,0.6536,0.7829,0.7247,5,2.4,Railway,Kaduna,1061,0,0.77,medium,1054
464831691.64,188856666.62,166,12,192780881.07,43.91,3,0,84.89,0.778,0.5593,0.6945,0.6708,2,108.64,Railway,Edo,688,0,7.12,medium,704
303749506.56,251660933.14,130,28,160482613.19,87.84,1,1,82.7,0.6991,1.2121,0.6736,0.7964,3,3.43,Building,Kano,112,0,0.0,low,121
367346587.91,75968834.47,297,18,141649222.53,17.89,4,2,70.81,0.3216,0.3983,0.8181,0.8654,6,66.64,Bridge,Oyo,95,0,1.29,medium,114
49570539.3,30325437.58,438,2,19384654.61,40.37,8,0,65.92,0.5937,2.0464,0.7735,0.8674,8,300.0,Pipeline,Edo,603,1,40.88,high,667
708806829.96,412748013.45,23,53,230793539.23,51.1,2,1,68.38,0.6409,1.1631,0.6647,0.7197,4,73.64,PowerPlant,Abia,862,0,10.23,high,893
715736824.71,422814307.18,135,20,342498627.65,62.5,7,0,58.07,0.3633,1.9179,0.8017,0.797,4,117.89,Dam,Enugu,875,0,0.0,low,862
806992584.43,524962601.43,536,34,270126255.42,58.44,3,1,92.58,0.739,1.5396,0.6846,0.8109,6,120.5,PowerPlant,Edo,387,0,2.86,medium,395
644674480.89,645504431.12,75,41,279086164.85,84.76,6,2,71.33,0.6862,0.6891,0.619,0.8774,5,193.4,Pipeline,Edo,549,1,18.12,high,572
623409457.38,464558001.86,281,12,262030311.13,71.15,2,0,84.53,0.5887,0.1261,0.7211,0.8093,6,67.78,Railway,Enugu,379,0,6.6,medium,421
285493449.05,167522791.2,51,16,147943771.74,53.51,3,0,88.25,0.8607,1.3516,0.5599,0.7111,4,27.03,Building,Kano,247,0,4.95,medium,266
707341467.31,667563630.22,319,19,384879767.97,95.13,1,1,77.09,0.6176,2.431,0.8625,0.8203,7,25.14,Road,Kano,342,0,5.56,medium,341
85617083.05,14440208.53,90,22,42858037.87,16.87,0,0,85.33,0.4534,2.1817,0.6418,0.8536,1,5.13,PowerPlant,FCT,392,0,1.8,medium,392
260401811.94,106243546.14,439,31,90965933.76,36.74,1,0,88.03,1.0,1.7599,0.8536,0.7729,3,47.09,PowerPlant,Oyo,1030,0,4.85,low,1061
79405920.07,34752014.19,550,58,27074142.91,48.8,3,0,100.0,0.7559,2.3587,1.0,0.8549,11,81.36,Dam,Delta,974,0,2.1,low,977
812344456.6,713603735.78,36,37,409166042.56,74.27,2,0,76.27,0.6729,1.4529,0.489,0.8164,2,8.11,Railway,Kano,793,1,22.9,high,854
77060498.71,69528949.36,330,28,27585993.29,76.26,6,0,71.45,0.6556,2.1702,0.7776,0.5892,8,192.52,PowerPlant,Rivers,252,1,23.5,high,309
830524056.96,883800503.65,394,43,292597358.95,88.99,1,1,41.23,0.7185,1.4866,0.6997,0.7889,5,6.46,Pipeline,Lagos,999,0,6.76,medium,1019
37617499.52,18086459.64,296,20,10547708.01,48.91,1,0,76.93,0.5151,1.4583,0.8445,0.7961,3,0.77,Building,Oyo,608,0,8.78,medium,610
157487187.01,23873335.23,191,24,42856862.53,13.48,0,1,86.09,0.6314,1.7547,0.608,0.9566,1,0.76,Building,Rivers,749,0,5.08,medium,793
253559882.18,193702405.02,108,9,138628404.4,66.28,1,0,63.93,0.6311,1.5895,0.802,0.8019,3,29.41,Road,FCT,93,0,5.98,medium,125
116240607.44,14276536.61,298,30,59595258.47,10.19,2,0,75.37,0.3373,1.5423,1.0,0.5414,6,33.7,Pipeline,Edo,353,1,18.52,high,392
487038423.24,300558751.55,132,47,258200994.98,67.08,2,0,74.33,0.6791,1.6084,0.6953,0.6628,9,43.03,PowerPlant,Lagos,989,0,6.59,medium,988
1110211305.64,822980503.9,468,55,279384145.42,67.11,0,0,57.72,0.7683,2.6555,0.8067,0.6999,4,14.24,Dam,Kano,914,0,0.77,low,954
905416901.46,511361030.16,183,37,336769916.92,60.05,3,0,92.61,0.6057,1.0621,0.802,0.9109,5,48.2,Railway,Lagos,1060,0,3.02,low,1085
85202569.94,72740274.98,250,18,22458960.7,99.47,2,0,74.01,0.7674,1.9768,0.7905,0.7038,6,79.5,Bridge,Rivers,651,0,0.33,medium,682
1016192701.21,652636898.43,449,43,294628426.98,67.72,2,0,56.55,0.3915,1.1152,0.6538,0.6478,3,2.53,Railway,Kano,646,0,1.39,medium,637
645865099.13,704253768.27,131,43,178493223.06,83.24,4,0,66.0,0.6906,1.1697,0.5434,0.8892,5,130.05,Dam,Delta,354,1,15.45,high,407
1186564269.4,713496008.02,130,51,341250214.29,64.76,1,1,84.03,0.4466,2.4811,0.7242,0.6237,4,6.43,Dam,Kaduna,1068,0,1.29,low,1072
312800996.15,101896296.59,403,11,121455598.96,32.1,3,0,52.95,0.416,1.5976,0.7446,0.7667,6,39.48,Pipeline,Oyo,580,0,5.19,medium,603
831068597.83,473993132.46,410,19,415648362.27,62.33,1,3,65.88,0.4478,2.1035,0.7526,0.7316,4,36.05,Dam,Kano,112,0,0.0,medium,102
43336977.32,34277366.68,54,9,15259080.88,68.21,1,2,83.27,0.8838,2.2484,0.4705,0.8217,6,33.97,Bridge,Rivers,486,1,25.67,high,547
807512717.05,530465088.41,388,14,395466737.53,69.37,4,0,74.77,0.5055,1.3767,0.6255,0.9489,2,110.48,Railway,Delta,651,0,2.13,medium,659
248603122.84,178407161.25,180,16,68175397.19,58.2,7,0,53.44,0.7209,1.0757,0.6597,0.8429,6,227.13,Dam,Edo,330,0,14.08,high,319
160773273.5,46679610.58,268,28,80228381.59,20.75,4,0,65.75,0.6979,0.839,0.5246,0.6953,4,68.65,Railway,Oyo,91,1,29.62,high,154
349551868.24,221906230.47,347,38,179928012.53,55.35,9,0,56.41,0.5717,1.152,0.8019,0.741,5,137.06,Railway,Oyo,156,0,11.04,high,199
542012264.04,12808128.47,451,17,176000529.43,2.06,2,0,57.24,0.6195,1.7949,0.7392,0.8867,6,9.42,Railway,Kano,903,0,1.01,medium,937
698507533.9,152087496.82,31,46,185584617.2,19.7,3,0,82.39,0.8285,1.7474,0.8404,0.8326,5,95.58,Railway,Enugu,362,0,5.08,medium,402
540211957.34,17932620.51,243,23,254908435.65,3.57,2,0,70.12,0.3685,2.564,0.8758,0.8473,5,7.03,Road,FCT,820,0,0.51,low,854
389522457.7,220331319.81,165,8,101261980.64,56.48,1,0,94.75,0.378,0.7691,0.762,0.6853,1,19.96,Road,Delta,639,1,10.17,high,695
673328748.77,356093443.23,221,27,255844498.06,56.86,3,0,64.02,0.3364,1.8268,0.9232,0.8134,5,34.91,Bridge,Rivers,646,0,0.0,low,642
690714611.71,121904140.8,142,40,176185495.29,16.85,4,1,86.5,0.6471,1.4967,0.6126,0.7522,4,91.09,PowerPlant,Edo,102,0,1.09,medium,102
887692518.76,472349251.01,353,17,367760654.14,54.0,1,0,84.57,0.9295,1.4375,0.5954,0.6831,4,5.59,Dam,Oyo,617,0,1.23,medium,620
101344146.87,102115118.15,107,12,27250219.92,100.0,3,0,78.09,0.6741,2.491,0.6567,0.8226,4,69.7,Building,Lagos,256,0,5.65,medium,286
631388173.62,125918096.22,68,10,192603012.24,16.93,1,0,68.25,0.6767,2.7314,0.7304,0.9993,1,35.33,Railway,Delta,866,0,4.74,medium,867
577702649.7,553462290.78,425,14,212982710.53,94.35,3,0,85.3,0.6308,1.9084,0.4599,0.697,5,47.25,Dam,Abia,195,1,16.51,high,269
811217836.25,344446899.28,118,25,376670170.38,43.74,1,0,94.13,0.6214,0.1564,0.4564,0.6422,0,27.81,Dam,Enugu,349,1,7.91,high,379
79811369.48,19931311.81,493,19,34434104.33,23.94,1,0,69.23,0.602,2.3873,0.9089,0.7788,2,6.99,Dam,Lagos,1025,0,4.17,low,1056
283373106.72,139883325.27,125,4,155009394.39,50.7,2,0,67.7,0.3475,0.9109,0.7361,0.7438,4,19.69,Building,Kaduna,1090,0,9.2,medium,1118
506818952.14,108963181.48,380,48,263120027.81,20.64,1,1,79.36,0.6608,2.3248,0.4577,0.8256,5,31.09,Railway,Delta,215,0,8.33,high,238
165899183.5,148145734.13,220,33,90024169.25,83.17,3,0,85.21,0.7704,0.1324,1.0,0.6404,6,6.26,Railway,Oyo,252,0,0.0,low,277
311419300.78,346469661.49,331,29,100950948.45,100.0,4,0,60.44,0.5167,2.2438,0.8892,0.7884,4,77.7,Dam,Abia,860,0,11.26,high,869
778227280.69,408815834.22,273,37,280904076.39,53.23,2,1,80.21,0.7003,2.108,1.0,0.7396,4,49.4,Dam,Delta,208,0,3.75,medium,208
382823833.29,250252205.83,265,26,188404900.53,67.2,5,1,79.6,0.1895,2.2049,0.5913,0.897,7,151.92,Bridge,Oyo,322,0,9.36,high,347
382371198.74,307884979.21,78,18,156564618.8,86.28,2,0,87.01,0.6611,1.2338,0.9066,0.7735,4,20.92,Building,Kaduna,187,0,0.0,low,226
569855937.77,105642752.8,534,38,295545831.72,17.81,1,1,76.58,0.3209,2.615,0.7873,0.8889,4,2.38,Dam,Rivers,821,0,14.29,high,817
689122877.22,684917862.0,298,22,316012389.46,99.18,2,1,96.55,0.497,0.9222,0.7594,0.9764,4,60.63,Pipeline,FCT,392,0,5.94,medium,383
435697818.16,173164202.9,456,6,127882040.24,32.62,1,1,46.45,0.6269,0.9293,0.7588,0.6054,8,4.83,Dam,Kano,880,0,19.82,high,900
211885122.39,37400927.9,187,28,88956120.19,17.0,3,0,70.15,0.6239,0.6384,0.8775,0.7876,3,44.82,Road,FCT,913,0,3.3,low,946
334300028.46,70299965.63,182,8,149459395.85,16.68,3,0,78.91,0.4158,0.258,0.6396,0.7345,5,103.32,Pipeline,Enugu,212,1,17.84,high,243
178987304.83,12199777.8,125,34,72554626.73,6.1,1,1,69.73,0.5544,0.9265,0.8159,0.8472,2,7.25,Bridge,Lagos,307,0,0.0,low,317
702946878.72,293951065.04,445,28,340456693.85,40.32,0,0,85.91,0.7488,0.5315,0.5862,0.8335,4,3.28,Railway,Lagos,848,0,5.92,medium,879
698563655.17,446780740.47,438,19,312994294.72,54.41,3,1,70.04,0.6856,0.6906,1.0,0.6231,3,72.06,Pipeline,Oyo,756,0,8.01,medium,773
414413740.97,132986941.02,251,9,111087208.6,23.4,2,0,64.27,1.0,0.3683,0.3461,0.6893,9,62.44,Bridge,Enugu,441,1,30.96,high,493
522743616.0,238711865.92,279,7,196430282.13,42.88,8,0,74.81,0.9219,0.6235,0.6443,0.9119,5,277.89,Road,Rivers,512,1,21.41,high,542
331841971.14,292574160.08,383,12,85731392.81,79.14,1,0,69.85,1.0,0.3854,0.7097,0.7303,3,16.75,Pipeline,Kano,237,0,0.0,low,245
538276852.67,359106059.63,441,28,199041980.39,56.04,2,0,53.1,0.5638,1.053,0.9672,0.77,3,58.97,Railway,Abia,804,0,9.33,medium,823
413315370.63,150296083.3,33,21,178354247.79,27.84,3,2,45.37,0.619,1.8686,0.6381,0.7362,5,45.0,Pipeline,Delta,503,1,20.45,high,531
727514946.94,251826837.01,390,27,320354740.58,34.4,3,0,80.49,0.3133,2.3975,0.7174,0.7168,1,25.07,Dam,FCT,314,0,2.87,medium,305
742783136.95,512090844.07,305,24,341777567.62,63.86,2,0,74.56,0.6646,0.361,0.6458,0.616,8,42.27,Road,Oyo,271,1,18.63,high,329
100702162.96,85541279.8,277,18,41485318.66,88.67,1,0,75.96,0.6324,1.2232,1.0,0.6996,2,18.59,Dam,Rivers,502,0,0.0,low,520
785524952.61,554129710.36,225,40,330515864.24,62.64,6,0,73.2,0.5059,1.4473,0.6534,0.8033,3,204.1,Railway,Edo,281,0,3.36,medium,274
63324479.74,19551838.04,242,5,21500229.9,24.04,5,0,79.24,0.604,1.5089,0.507,0.6688,7,53.49,Road,Oyo,1061,1,23.65,high,1125
880802381.07,230541479.3,247,14,327127011.81,25.79,2,0,94.34,0.7461,0.2689,0.9311,0.6694,1,55.55,Bridge,Delta,338,0,7.6,medium,343
126355395.83,36304284.07,373,52,48128352.49,30.73,3,1,53.63,0.6022,0.4194,0.9159,0.8095,2,6.54,Dam,Rivers,757,0,4.42,medium,789
505840740.13,178467097.75,95,7,259164592.18,34.07,2,0,79.58,0.9002,1.1729,0.8082,0.9437,4,13.22,Building,Kano,874,0,5.34,medium,882
932471856.08,195824362.22,464,35,238862428.91,18.6,1,0,61.84,0.5474,2.3573,0.5939,0.6156,3,26.89,Railway,Kano,984,0,4.61,medium,977
761784799.75,816450563.47,69,14,305542400.31,100.0,1,0,62.13,0.6425,2.4188,0.6239,0.857,5,3.43,Bridge,Kano,566,0,7.18,medium,559
410489935.21,178232454.24,131,18,175687626.2,42.17,1,0,64.59,0.8146,0.1758,0.5546,0.6476,5,45.86,Road,Delta,470,1,14.51,high,530
403428394.64,132084787.39,132,16,118383394.79,29.03,7,0,92.44,0.6632,1.0153,0.8846,0.5718,4,253.62,PowerPlant,Rivers,154,0,1.73,medium,143
119861791.1,13960749.71,189,6,46525103.24,11.09,2,1,96.9,0.8459,1.7063,0.6207,0.6794,4,52.14,Bridge,Delta,1069,1,20.45,high,1109
360607504.9,158069305.76,211,12,146411280.72,36.82,6,0,77.38,0.5214,2.2762,0.517,0.9087,5,170.06,Building,Abia,254,1,31.77,high,323
436524130.66,349481836.83,336,32,133011122.48,65.17,0,0,70.18,0.5625,1.8824,0.8566,0.7897,4,2.08,Road,FCT,876,0,7.1,medium,890
231841312.74,197433030.39,140,21,86860164.84,60.7,8,1,54.32,0.5375,0.4997,0.5176,0.6817,7,251.25,Building,Delta,197,1,42.58,high,214
48196859.04,33643272.89,142,53,23532670.75,57.85,1,0,78.27,0.7192,1.0397,0.8316,0.8432,3,19.37,Dam,Oyo,512,0,5.99,medium,530
902911168.61,825166196.0,448,47,457925722.55,82.39,2,1,96.03,0.5522,3.1391,0.5314,0.864,7,64.99,Bridge,Edo,220,0,6.34,medium,217
187106494.27,74168461.96,336,24,90633030.69,31.57,4,0,68.87,0.538,2.4937,0.433,0.7475,3,73.72,Bridge,Edo,869,1,18.56,high,936
798510046.33,715638134.12,406,13,320943705.21,90.76,2,2,73.25,0.3478,1.6601,0.7,0.8214,1,27.55,Dam,Enugu,1076,0,7.73,high,1085
509903622.26,383782631.5,293,30,216878248.09,58.5,3,1,82.66,0.4359,2.5134,0.6093,0.8215,7,32.99,Bridge,Oyo,106,1,17.26,high,152
